image,supplied_split,similarity_aware_split,changed_split
S_10360799.jpg,train,train,False
S_10360975.jpg,train,train,False
S_10362977.jpg,train,train,False
S_10363609.jpg,val,val,False
S_10365412.jpg,train,train,False
S_10365902.jpg,train,train,False
S_10368444.jpg,train,train,False
S_10368977.jpg,val,val,False
S_10369060.jpg,train,train,False
S_10369701.jpg,train,train,False
S_10369715.jpg,train,train,False
S_10369731.jpg,train,train,False
S_10369735.jpg,train,train,False
S_10369739.jpg,train,train,False
S_10369743.jpg,train,train,False
S_10369771.jpg,val,val,False
S_10369773.jpg,train,train,False
S_10369780.jpg,train,train,False
S_10369784.jpg,train,train,False
S_10369789.jpg,train,train,False
S_10369809.jpg,train,train,False
S_10369839.jpg,train,train,False
S_10369858.jpg,train,train,False
S_10369865.jpg,val,val,False
S_10369868.jpg,train,train,False
S_10369887.jpg,train,train,False
S_10369897.jpg,train,train,False
S_10369908.jpg,train,train,False
S_10369924.jpg,val,val,False
S_10369926.jpg,train,train,False
S_10369947.jpg,train,train,False
S_10369981.jpg,train,train,False
S_10369992.jpg,train,train,False
S_10369994.jpg,train,train,False
S_10370006.jpg,train,train,False
S_10370027.jpg,train,train,False
S_10370075.jpg,train,train,False
S_10370077.jpg,train,train,False
S_10370078.jpg,train,train,False
S_10370087.jpg,val,val,False
S_10370090.jpg,train,train,False
S_10371028.jpg,train,train,False
S_10371042.jpg,train,train,False
S_10374187.jpg,train,train,False
S_10376042.jpg,train,train,False
S_10376043.jpg,val,val,False
S_10376045.jpg,train,train,False
S_10376172.jpg,train,train,False
S_10376204.jpg,train,train,False
S_10376205.jpg,train,train,False
S_10376234.jpg,train,train,False
S_10376266.jpg,train,train,False
S_10376271.jpg,train,train,False
S_10376280.jpg,train,train,False
S_10376281.jpg,train,train,False
S_10376284.jpg,train,train,False
S_10376308.jpg,train,train,False
S_10376309.jpg,train,train,False
S_10376312.jpg,train,train,False
S_10376351.jpg,train,train,False
S_10376353.jpg,train,train,False
S_10376355.jpg,train,train,False
S_10376371.jpg,train,train,False
S_10376384.jpg,train,train,False
S_10376395.jpg,val,val,False
S_10376461.jpg,val,val,False
S_10376466.jpg,val,val,False
S_10376531.jpg,train,train,False
S_10376564.jpg,train,train,False
S_10376575.jpg,val,val,False
S_10376800.jpg,val,val,False
S_10376808.jpg,val,val,False
S_10376816.jpg,train,train,False
S_10376826.jpg,train,train,False
S_10376842.jpg,val,val,False
S_10376859.jpg,train,train,False
S_10376876.jpg,train,train,False
S_10376879.jpg,val,val,False
S_10376892.jpg,train,train,False
S_10376917.jpg,train,train,False
S_10376918.jpg,val,val,False
S_10376920.jpg,train,train,False
S_10376925.jpg,train,train,False
S_10377021.jpg,train,train,False
S_10377096.jpg,train,train,False
S_10377103.jpg,val,val,False
S_10377111.jpg,val,val,False
S_10377113.jpg,train,train,False
S_10377157.jpg,train,train,False
S_10377193.jpg,train,train,False
S_10377211.jpg,train,train,False
S_10377226.jpg,train,train,False
S_10377228.jpg,train,train,False
S_10377243.jpg,val,val,False
S_10377245.jpg,val,val,False
S_10377249.jpg,train,train,False
S_10377251.jpg,train,train,False
S_10377276.jpg,train,train,False
S_10377303.jpg,val,val,False
S_10377309.jpg,train,train,False
S_10377324.jpg,val,val,False
S_10377353.jpg,train,train,False
S_10377376.jpg,train,train,False
S_10377392.jpg,train,train,False
S_10377414.jpg,train,train,False
S_10377542.jpg,val,val,False
S_10377545.jpg,train,train,False
S_10377555.jpg,train,train,False
S_10377569.jpg,train,train,False
S_10377611.jpg,train,train,False
S_10377616.jpg,val,val,False
S_10377619.jpg,train,train,False
S_10377710.jpg,train,train,False
S_10377756.jpg,train,train,False
S_10377758.jpg,train,train,False
S_10377769.jpg,train,train,False
S_10377770.jpg,train,train,False
S_10377771.jpg,train,train,False
S_10377785.jpg,train,train,False
S_10377787.jpg,val,val,False
S_10377792.jpg,train,train,False
S_10377796.jpg,train,train,False
S_10377800.jpg,train,train,False
S_10377801.jpg,train,train,False
S_10377803.jpg,train,train,False
S_10377809.jpg,train,train,False
S_10377815.jpg,train,train,False
S_10377816.jpg,train,train,False
S_10377838.jpg,train,train,False
S_10377855.jpg,train,train,False
S_10377857.jpg,train,train,False
S_10377859.jpg,val,val,False
S_10377865.jpg,train,train,False
S_10377866.jpg,val,val,False
S_10377867.jpg,train,train,False
S_10377872.jpg,val,val,False
S_10377878.jpg,train,train,False
S_10377880.jpg,train,train,False
S_10377881.jpg,train,train,False
S_10377882.jpg,train,train,False
S_10377883.jpg,val,val,False
S_10377886.jpg,train,train,False
S_10377982.jpg,train,train,False
S_10377991.jpg,train,train,False
S_10377992.jpg,val,val,False
S_10378000.jpg,train,train,False
S_10378011.jpg,train,train,False
S_10378025.jpg,train,train,False
S_10378056.jpg,train,train,False
S_10378101.jpg,train,train,False
S_10378112.jpg,train,train,False
S_10378116.jpg,train,train,False
S_10378119.jpg,train,train,False
S_10378125.jpg,train,train,False
S_10378208.jpg,train,train,False
S_10378239.jpg,train,train,False
S_10378250.jpg,train,train,False
S_10378252.jpg,train,train,False
S_10378256.jpg,train,train,False
S_10378291.jpg,train,train,False
S_10378746.jpg,train,train,False
S_10378945.jpg,train,train,False
S_10379301.jpg,train,train,False
S_10379319.jpg,train,train,False
S_10379322.jpg,train,train,False
S_10379332.jpg,train,train,False
S_10379333.jpg,train,train,False
S_10379342.jpg,train,train,False
S_10379345.jpg,train,train,False
S_10379367.jpg,train,train,False
S_10379375.jpg,train,train,False
S_10379906.jpg,val,val,False
S_10380457.jpg,train,train,False
S_10381232.jpg,train,train,False
S_10382428.jpg,train,train,False
S_10383379.jpg,train,train,False
S_10383747.jpg,train,train,False
S_10383752.jpg,train,train,False
S_10384280.jpg,train,train,False
S_10386803.jpg,train,train,False
S_10386841.jpg,train,train,False
S_10386842.jpg,train,train,False
S_10387840.jpg,train,train,False
S_10388387.jpg,val,val,False
S_10388951.jpg,train,train,False
S_10388953.jpg,train,train,False
S_10388958.jpg,train,train,False
S_10389800.jpg,val,val,False
S_10389807.jpg,train,train,False
S_10389866.jpg,train,train,False
S_10389922.jpg,train,train,False
S_10389971.jpg,train,train,False
S_10389979.jpg,train,train,False
S_10389983.jpg,train,train,False
S_10390016.jpg,train,train,False
S_10390043.jpg,train,train,False
S_10390147.jpg,val,val,False
S_10390151.jpg,train,train,False
S_10390162.jpg,train,train,False
S_10390186.jpg,train,train,False
S_10390191.jpg,train,train,False
S_10390331.jpg,train,train,False
S_10390374.jpg,train,train,False
S_10390408.jpg,train,train,False
S_10392156.jpg,val,val,False
S_10392159.jpg,train,train,False
S_10392180.jpg,train,train,False
S_10392197.jpg,train,train,False
S_10392205.jpg,train,train,False
S_10392232.jpg,train,train,False
S_10392296.jpg,train,train,False
S_10392298.jpg,train,train,False
S_10392299.jpg,val,val,False
S_10392300.jpg,val,val,False
S_10392322.jpg,train,train,False
S_10392329.jpg,train,train,False
S_10392337.jpg,val,val,False
S_10392345.jpg,val,val,False
S_10392363.jpg,val,val,False
S_10392367.jpg,train,train,False
S_10392379.jpg,train,train,False
S_10392418.jpg,val,val,False
S_10392459.jpg,val,val,False
S_10392479.jpg,val,val,False
S_10392489.jpg,val,val,False
S_10392510.jpg,train,train,False
S_10392518.jpg,val,val,False
S_10392535.jpg,train,train,False
S_10392586.jpg,train,train,False
S_10392604.jpg,train,train,False
S_10392700.jpg,train,train,False
S_10392764.jpg,train,train,False
S_10392773.jpg,train,train,False
S_10394153.jpg,train,train,False
S_10395133.jpg,val,val,False
S_10396689.jpg,train,train,False
S_10396692.jpg,train,train,False
S_10396713.jpg,train,train,False
S_10396757.jpg,train,train,False
S_10396758.jpg,train,train,False
S_10397055.jpg,train,train,False
S_10397138.jpg,train,train,False
S_10397209.jpg,train,train,False
S_10397318.jpg,train,train,False
S_10397544.jpg,val,val,False
S_10401335.jpg,train,train,False
S_10401336.jpg,train,train,False
S_10403681.jpg,val,val,False
S_10403690.jpg,train,train,False
S_10404613.jpg,train,train,False
S_10410681.jpg,val,val,False
S_10412730.jpg,train,train,False
S_10413176.jpg,train,train,False
S_10413329.jpg,train,train,False
S_10414047.jpg,train,train,False
S_10416746.jpg,train,train,False
S_10416747.jpg,train,train,False
S_10416748.jpg,val,val,False
S_10416749.jpg,train,train,False
S_10416751.jpg,train,train,False
S_10416752.jpg,train,train,False
S_10416755.jpg,train,train,False
S_10416759.jpg,train,train,False
S_10416762.jpg,train,train,False
S_10416763.jpg,train,train,False
S_10416764.jpg,val,val,False
S_10416768.jpg,train,train,False
S_10416770.jpg,train,train,False
S_10416771.jpg,train,train,False
S_10416772.jpg,train,train,False
S_10416775.jpg,train,train,False
S_10416780.jpg,train,train,False
S_10416808.jpg,train,train,False
S_10416812.jpg,train,train,False
S_10416815.jpg,train,train,False
S_10416818.jpg,train,train,False
S_10418801.jpg,train,train,False
S_10420051.jpg,train,train,False
S_10420838.jpg,train,train,False
S_10421205.jpg,train,train,False
S_10421580.jpg,train,train,False
S_10427650.jpg,train,train,False
S_10428419.jpg,train,train,False
S_10428840.jpg,train,train,False
S_10428841.jpg,train,train,False
S_10428842.jpg,train,train,False
S_10428846.jpg,train,train,False
S_10428856.jpg,train,train,False
S_10428857.jpg,train,train,False
S_10428865.jpg,train,train,False
S_10428866.jpg,val,val,False
S_10428869.jpg,train,train,False
S_10428870.jpg,train,train,False
S_10428871.jpg,train,train,False
S_10428872.jpg,train,train,False
S_10428873.jpg,val,val,False
S_10428876.jpg,train,train,False
S_10428878.jpg,val,val,False
S_10428879.jpg,train,train,False
S_10428880.jpg,train,train,False
S_10428881.jpg,train,train,False
S_10428882.jpg,val,val,False
S_10428883.jpg,train,train,False
S_10428886.jpg,train,train,False
S_10428888.jpg,val,val,False
S_10428892.jpg,train,train,False
S_10428893.jpg,train,train,False
S_10428894.jpg,train,train,False
S_10428895.jpg,train,train,False
S_10428898.jpg,train,train,False
S_10428900.jpg,train,train,False
S_10428902.jpg,train,train,False
S_10428903.jpg,train,train,False
S_10428904.jpg,train,train,False
S_10428909.jpg,train,train,False
S_10428910.jpg,train,train,False
S_10428913.jpg,train,train,False
S_10428914.jpg,val,val,False
S_10428918.jpg,train,train,False
S_10428921.jpg,train,train,False
S_10428952.jpg,train,train,False
S_10428956.jpg,train,train,False
S_10430317.jpg,train,train,False
S_10430929.jpg,train,train,False
S_10431115.jpg,train,train,False
S_10432430.jpg,train,train,False
S_10433101.jpg,train,train,False
S_10433104.jpg,train,train,False
S_10433105.jpg,train,train,False
S_10433106.jpg,train,train,False
S_10433107.jpg,train,train,False
S_10433108.jpg,train,train,False
S_10433109.jpg,train,train,False
S_10433131.jpg,train,train,False
S_10433147.jpg,train,train,False
S_10433155.jpg,train,train,False
S_10433162.jpg,train,train,False
S_10433328.jpg,train,train,False
S_10433871.jpg,train,train,False
S_10434012.jpg,train,train,False
S_10434507.jpg,train,train,False
S_10434796.jpg,train,train,False
S_10436091.jpg,train,train,False
S_10436181.jpg,val,val,False
S_10436259.jpg,train,train,False
S_10436692.jpg,train,train,False
S_10440800.jpg,train,train,False
S_10440809.jpg,train,train,False
S_10441291.jpg,train,train,False
S_10441514.jpg,val,val,False
S_10441594.jpg,train,train,False
S_10441887.jpg,val,val,False
S_10441892.jpg,val,val,False
S_10442721.jpg,train,train,False
S_10445870.jpg,train,train,False
S_10446664.jpg,train,train,False
S_10446924.jpg,train,train,False
S_10447268.jpg,train,train,False
S_10448058.jpg,train,train,False
S_10448589.jpg,val,val,False
S_10450803.jpg,train,train,False
S_10454036.jpg,train,train,False
S_10456729.jpg,train,train,False
S_10457633.jpg,train,train,False
S_10457652.jpg,train,train,False
S_10457767.jpg,train,train,False
S_10458768.jpg,train,train,False
S_10459008.jpg,train,train,False
S_10459509.jpg,train,train,False
S_10461548.jpg,train,train,False
S_10462019.jpg,train,train,False
S_10462653.jpg,train,train,False
S_10462662.jpg,train,train,False
S_10464973.jpg,train,train,False
S_10464986.jpg,train,train,False
S_10466018.jpg,train,train,False
S_10466167.jpg,train,train,False
S_10466235.jpg,train,train,False
S_10466317.jpg,train,train,False
S_10466325.jpg,train,train,False
S_10466760.jpg,train,train,False
S_10466839.jpg,train,train,False
S_10467822.jpg,train,train,False
S_10468516.jpg,train,train,False
S_10468736.jpg,train,train,False
S_10468748.jpg,train,train,False
S_10469041.jpg,train,train,False
S_10469045.jpg,val,val,False
S_10469174.jpg,train,train,False
S_10469185.jpg,train,train,False
S_10469188.jpg,train,train,False
S_10469189.jpg,train,train,False
S_10469190.jpg,train,train,False
S_10469197.jpg,train,train,False
S_10469199.jpg,train,train,False
S_10469200.jpg,train,train,False
S_10469203.jpg,val,val,False
S_10469205.jpg,train,train,False
S_10469214.jpg,val,val,False
S_10469223.jpg,train,train,False
S_10469224.jpg,train,train,False
S_10469228.jpg,train,train,False
S_10469242.jpg,train,train,False
S_10469250.jpg,train,train,False
S_10471123.jpg,train,train,False
S_10471377.jpg,val,val,False
S_10472174.jpg,train,train,False
S_10472488.jpg,train,train,False
S_10476047.jpg,val,val,False
S_10476056.jpg,train,train,False
S_10476256.jpg,train,train,False
S_10476291.jpg,val,val,False
S_10476317.jpg,val,val,False
S_10476342.jpg,train,train,False
S_10476343.jpg,train,train,False
S_10476639.jpg,val,val,False
S_10477139.jpg,train,train,False
S_10477148.jpg,train,train,False
S_10477169.jpg,train,train,False
S_10477219.jpg,train,train,False
S_10477793.jpg,train,train,False
S_10477876.jpg,train,train,False
S_11000656.jpg,val,val,False
S_11001624.jpg,train,train,False
S_11001626.jpg,train,train,False
S_11001631.jpg,val,val,False
S_11001633.jpg,train,train,False
S_11001636.jpg,train,train,False
S_11001650.jpg,train,train,False
S_11001660.jpg,train,train,False
S_11001661.jpg,val,val,False
S_11001666.jpg,train,train,False
S_11001674.jpg,train,train,False
S_11001682.jpg,train,train,False
S_11004771.jpg,train,train,False
S_11004774.jpg,train,train,False
S_11004777.jpg,train,train,False
S_11004778.jpg,train,train,False
S_11004779.jpg,val,val,False
S_11004780.jpg,train,train,False
S_11004781.jpg,val,val,False
S_11004797.jpg,train,train,False
S_11004822.jpg,train,train,False
S_11004842.jpg,train,train,False
S_11004843.jpg,train,train,False
S_11004847.jpg,train,train,False
S_11004852.jpg,train,train,False
S_11004857.jpg,val,val,False
S_11004859.jpg,train,train,False
S_11004872.jpg,train,train,False
S_11004876.jpg,train,train,False
S_11004878.jpg,train,train,False
S_11004926.jpg,train,train,False
S_11005035.jpg,train,train,False
S_11005060.jpg,train,train,False
S_11005068.jpg,train,train,False
S_11005069.jpg,val,val,False
S_11005076.jpg,val,val,False
S_11005081.jpg,train,train,False
S_11005087.jpg,train,train,False
S_11005088.jpg,val,val,False
S_11005093.jpg,train,train,False
S_11005095.jpg,train,train,False
S_11005101.jpg,train,train,False
S_11005104.jpg,val,val,False
S_11005105.jpg,val,val,False
S_11005137.jpg,train,train,False
S_11005138.jpg,train,train,False
S_11005305.jpg,train,train,False
S_11005547.jpg,train,train,False
S_11005556.jpg,val,val,False
S_11005584.jpg,train,train,False
S_11005598.jpg,train,train,False
S_11005678.jpg,train,train,False
S_11005975.jpg,train,train,False
S_11005979.jpg,train,train,False
S_11006051.jpg,train,train,False
S_11006400.jpg,val,val,False
S_11006401.jpg,train,train,False
S_11006618.jpg,val,val,False
S_11006632.jpg,train,train,False
S_11006634.jpg,train,train,False
S_11006752.jpg,val,val,False
S_11006753.jpg,train,train,False
S_11006770.jpg,train,train,False
S_11006779.jpg,train,train,False
S_11006781.jpg,val,val,False
S_11006789.jpg,train,train,False
S_11006797.jpg,val,val,False
S_11006880.jpg,train,train,False
S_11007004.jpg,train,train,False
S_11007025.jpg,train,train,False
S_11007040.jpg,train,train,False
S_11007142.jpg,val,val,False
S_11007143.jpg,train,train,False
S_11007279.jpg,train,train,False
S_11007283.jpg,train,train,False
S_11007293.jpg,train,train,False
S_11007294.jpg,train,train,False
S_11007607.jpg,train,train,False
S_11007722.jpg,val,val,False
S_11007930.jpg,train,train,False
S_11007955.jpg,train,train,False
S_11007957.jpg,train,train,False
S_11008210.jpg,train,train,False
S_11008237.jpg,train,train,False
S_11008285.jpg,train,train,False
S_11008305.jpg,train,train,False
S_11008334.jpg,train,train,False
S_11008481.jpg,train,train,False
S_11008482.jpg,train,train,False
S_11008543.jpg,train,train,False
S_11008746.jpg,train,train,False
S_11008767.jpg,train,train,False
S_11008772.jpg,val,val,False
S_11008865.jpg,train,train,False
S_11009039.jpg,train,train,False
S_11009129.jpg,train,train,False
S_11009130.jpg,train,train,False
S_11009135.jpg,train,train,False
S_11009138.jpg,train,train,False
S_11009141.jpg,val,val,False
